spatial_element,psychological_perception,behavioral_motivation,relation_type,image_id,behavioral_motivation_standardized
lanes,predictability,follow directions,positive,202211_113.8118071_22.6277088.png,obey traffic rules
markings,understandability,drive confidently,positive,202211_113.8118071_22.6277088.png,confident driving
signs,clarity,make informed decisions,positive,202211_113.8118071_22.6277088.png,informed decision-making
barriers,safety,feel secure,positive,202211_113.8118071_22.6277088.png,confidence in safety
bollards,protection,avoid hazards,positive,202211_113.8118071_22.6277088.png,exercise caution
architecture,modernity,appreciate design,positive,202211_113.8118071_22.6277088.png,appreciate complexity
infrastructure,logical arrangement,navigate efficiently,positive,202211_113.8118071_22.6277088.png,facilitating navigation
buildings,sense of order,easier navigation,positive,202211_113.8125125_22.7035565.png,facilitated travel
traffic,busy environment,increased alertness,neutral,202211_113.8125125_22.7035565.png,stay alert at night
infrastructure,well-ordered cityscape,confidence in organization,positive,202211_113.8125125_22.7035565.png,feeling oriented
street,sense of order,navigate effectively,positive,202211_113.8128071_22.708036599999993.png,predictable navigation
sidewalks,organized design,encourage walking,positive,202211_113.8128071_22.708036599999993.png,promote pedestrian movement
infrastructure,structured environment,promote safety,positive,202211_113.8128071_22.708036599999993.png,feel safe crossing
traffic signs,clear guidance,follow directions,positive,202211_113.8128071_22.708036599999993.png,obey traffic rules
street,organized and understandable,easy navigation,positive,202211_113.81289118247106_22.69315953144936.png,navigate with ease
buildings,coherent scene,enhanced spatial awareness,positive,202211_113.81289118247106_22.69315953144936.png,recognize organization
highway,high degree of order,easy navigation,positive,202211_113.8129691_22.612454500000002.png,navigate with ease
markings,predictability,understanding organization,positive,202211_113.8129691_22.612454500000002.png,understanding of layout
barriers,sense of safety,confident driving,positive,202211_113.8129691_22.612454500000002.png,smoother driving experience
structures,clarity of direction,focused travel,positive,202211_113.8129691_22.612454500000002.png,improved wayfinding
lanes,sense of order,navigate effectively,positive,202211_113.8131533_22.734941999999997.png,predictable navigation
barriers,organized layout,follow traffic rules,positive,202211_113.8131533_22.734941999999997.png,obey traffic rules
signage,understandable layout,make informed decisions,positive,202211_113.8131533_22.734941999999997.png,informed decision-making
buildings,high degree of coherence,engage with surroundings,positive,202211_113.8131533_22.734941999999997.png,engagement with surroundings
greenery,structured environment,enjoy nature,positive,202211_113.8131533_22.734941999999997.png,partake in outdoor recreation
landscaping,sense of order,easier navigation,positive,202211_113.81342750000002_22.609136699999993.png,facilitated travel
buildings,cohesive urban fabric,enhanced understanding,positive,202211_113.81342750000002_22.609136699999993.png,feeling safe
road,logical structure,increased safety,positive,202211_113.81342750000002_22.609136699999993.png,increase safety
traffic signs,clear guidance,improved compliance,positive,202211_113.81342750000002_22.609136699999993.png,easy to understand layout
road,sense of order,easy navigation,positive,202211_113.813906_22.723575499999992.png,navigate with ease
buildings,structured environment,understanding layout,positive,202211_113.813906_22.723575499999992.png,clear understanding of layout
infrastructure,clear functionality,intended use recognition,positive,202211_113.813906_22.723575499999992.png,appreciation for organized spaces
roads,sense of order,navigate easily,positive,202211_113.8155625_22.6925975.png,navigate with ease
buildings,structured and predictable,feel secure,positive,202211_113.8155625_22.6925975.png,confidence in safety
traffic signs,clarity in navigation,follow traffic rules,positive,202211_113.8155625_22.6925975.png,obey traffic rules
pedestrian crossings,safety awareness,cross streets confidently,positive,202211_113.8155625_22.6925975.png,confidence in movement
traffic signals,organized movement,wait for safe passage,positive,202211_113.8155625_22.6925975.png,feel relaxed
buildings,sense of disorder,difficulty in navigation,negative,202211_113.8148696_22.791219799999997.png,discomfort in spaces
scaffolding,lack of perceived order,avoidance of areas,negative,202211_113.8148696_22.791219799999997.png,withdraw from interaction
materials,chaotic environment,distraction from tasks,negative,202211_113.8148696_22.791219799999997.png,confusion or distraction
ditch,lack of organization,hesitation to explore,negative,202211_113.8148696_22.791219799999997.png,hesitation to proceed
debris,disorderly appearance,discomfort in the space,negative,202211_113.8148696_22.791219799999997.png,discomfort in space
street,somewhat cluttered feel,reduced exploration,negative,202211_113.81445444997044_22.71011397201815.png,reduced confusion
shops,sense of confusion,hesitation to engage,negative,202211_113.81445444997044_22.71011397201815.png,hesitation to walk
vehicles,lack of order,avoidance of the area,negative,202211_113.81445444997044_22.71011397201815.png,feeling discontent
pedestrian,disorganized environment,limited movement,negative,202211_113.81445444997044_22.71011397201815.png,lack of coherent organization
street,sense of coherence,easier navigation,positive,202211_113.81788238289876_22.73720803948338.png,facilitated travel
buildings,sense of order,increased comfort,positive,202211_113.81788238289876_22.73720803948338.png,experience comfort
trees,aesthetic appeal,encouraged relaxation,positive,202211_113.81788238289876_22.73720803948338.png,encourages relaxation
lanes,sense of predictability,navigate confidently,positive,202211_113.8169133_22.7276972.png,confident driving
markings,sense of order,follow directions,positive,202211_113.8169133_22.7276972.png,obey traffic rules
buildings,structured environment,engage with surroundings,positive,202211_113.8169133_22.7276972.png,engagement with surroundings
greenery,coherent urban design,appreciate aesthetics,positive,202211_113.8169133_22.7276972.png,appreciate beauty
roads,clear organization,navigate easily,positive,202211_113.81906263455099_22.645171396168205.png,navigate with ease
signals,sense of order,follow traffic rules,positive,202211_113.81906263455099_22.645171396168205.png,obey traffic rules
buildings,structured environment,identify locations,positive,202211_113.81906263455099_22.645171396168205.png,effective spatial navigation
overpass,planned infrastructure,cross roads safely,positive,202211_113.81906263455099_22.645171396168205.png,adhere to protocols
barriers,defined boundaries,stay within limits,positive,202211_113.81906263455099_22.645171396168205.png,navigate securely
trees,natural presence,enjoy nature,positive,202211_113.81906263455099_22.645171396168205.png,partake in outdoor recreation
intersection,sense of order,navigate easily,positive,202211_113.8166272_22.739275599999992.png,navigate with ease
roads,predictability,follow traffic rules,positive,202211_113.8166272_22.739275599999992.png,obey traffic rules
buildings,logical pattern,explore area,positive,202211_113.8166272_22.739275599999992.png,exploring surroundings
sidewalks,safety,walk comfortably,positive,202211_113.8166272_22.739275599999992.png,facilitated walking
crosswalks,clarity,cross streets,positive,202211_113.8166272_22.739275599999992.png,crossing roads safely
road,sense of order,navigating efficiently,positive,202211_113.819258_22.731765400000004.png,easier navigation
buildings,predictability,feeling secure,positive,202211_113.819258_22.731765400000004.png,confidence in safety
greenery,aesthetic appeal,enjoying the environment,positive,202211_113.819258_22.731765400000004.png,attraction to nature
lanes,clarity,following pathways,positive,202211_113.819258_22.731765400000004.png,compliance with regulations
